Latitude_x,Longitude_x,Latitude_y,Longitude_y
41.377453,-71.524849,41.41849,-71.58072
39.18919,-121.998871,39.137978,-122.011505
42.778301,-87.805,42.745735,-87.76663
41.079185,-81.516479,41.1152,-81.44794
46.8214,-71.220802,46.864906,-71.26721
41.063526,-81.468956,41.1152,-81.44794
21.101789,-101.634697,24.565811,-101.80585
20.578558,-101.19886,24.58191,-101.458984
20.947901,-101.425797,24.576683,-101.574615
33.178699,-84.405197,33.143066,-84.38788
20.537683,-100.839943,24.601486,-100.99637
20.67495,-101.355949,24.576683,-101.574615
20.65794,-101.349152,24.576683,-101.574615
20.6924,-101.364868,24.576683,-101.574615
35.438557,-81.276749,35.478848,-81.29248
20.518316,-100.81591,24.601486,-100.99637
20.545427,-100.807068,24.601486,-100.99637
37.429359,-122.185333,37.394325,-122.24332
44.250923,-70.860603,44.2125,-70.933105
44.377792,-70.854698,44.419777,-70.8475
50.143902,-122.961098,50.15528,-123.008545
34.820557,-89.987778,34.839993,-89.93744
46.77417,-71.36972,46.76167,-71.311035
44.941101,-105.837799,44.951435,-105.78406
33.581902,-82.131401,33.613396,-82.077576
38.483101,-77.3703,38.508816,-77.36185
32.441898,-97.803299,32.468365,-97.83075
46.349998,-72.433296,46.31676,-72.46985
35.50349,-119.272636,35.46112,-119.229965
38.458302,-109.821098,38.47427,-109.86534
34.243889,-113.558609,34.260685,-113.51375
32.922497,-97.282089,32.902584,-97.32135
35.428001,-76.739998,35.391235,-76.70355
39.602737,-119.247856,39.591366,-119.26218
35.728889,-81.365555,35.71088,-81.37805
41.785599,-73.694702,41.744576,-73.71585
40.111092,-83.065376,40.11235,-83.11197
34.26054,-85.323334,34.236225,-85.39105
45.593327,-73.637329,45.652847,-73.69061
45.512188,-73.566872,45.521168,-73.58081
39.965229,-82.95549,39.98853,-82.99356
45.512188,-73.566872,45.521168,-73.58081
45.539928,-73.54039,45.521168,-73.58081
45.601761,-73.541992,45.62542,-73.541504
45.542767,-73.572037,45.521168,-73.58081
34.243645,-85.325951,34.236225,-85.39105
29.7216,-95.492653,29.772385,-95.45676
34.263199,-85.304802,34.222366,-85.26132
39.934444,-75.12529,39.8804,-75.08081
42.980598,-82.405602,42.986706,-82.3573
44.097069,-105.343002,44.11143,-105.3681
42.990265,-82.39534,42.986706,-82.3573
45.468296,-73.741188,45.444252,-73.768616
45.651722,-73.573898,45.62542,-73.541504
40.084499,-82.815521,40.078976,-82.831635
45.42651,-73.928947,45.47143,-73.91736
33.289398,-111.292801,33.256145,-111.3284
41.551899,-72.630798,41.51959,-72.59506
33.4333,-82.021896,33.382553,-81.99225
40.641441,-74.208366,40.616783,-74.25253
40.662388,-74.214813,40.616783,-74.25253
30.0583,-95.189697,30.090004,-95.202576
29.666901,-95.063301,29.659153,-95.08908
37.9389,-86.896896,37.980938,-86.860535
39.855671,-83.997726,39.886272,-84.01526
33.823299,-118.188301,33.77629,-118.19002
33.792221,-118.175278,33.77629,-118.19002
40.00103,-83.804558,39.978127,-83.85492
45.957802,-66.647499,45.95333,-66.60986
45.957291,-66.645233,45.95333,-66.60986
40.431599,-86.852501,40.377735,-86.79474
38.548302,-82.731697,38.527435,-82.72211
45.502647,-73.66391,45.521168,-73.58081
42.713902,-87.798599,42.745735,-87.76663
46.836899,-71.622803,46.821297,-71.61279
33.802418,-118.219933,33.77629,-118.19002
45.641026,-73.49968,45.62542,-73.541504
33.859661,-118.200706,33.88144,-118.22009
39.928822,-83.809486,39.978127,-83.85492
29.814529,-95.387688,29.770493,-95.33334
29.583099,-95.015602,29.549755,-94.9686
46.825298,-100.768097,46.815655,-100.69266
45.36615,-106.489822,45.33765,-106.454254
50.048599,-125.2556,50.053795,-125.2164
50.016701,-125.2472,50.053795,-125.2164
29.8214,-94.989998,29.87109,-94.96033
36.174366,-115.139771,36.20216,-115.1884
43.994701,-92.449699,43.980347,-92.41507
36.139706,-115.175652,36.095932,-115.16174
31.088001,-97.679733,31.069576,-97.69034
31.122526,-97.43116,31.070915,-97.4393
28.054199,-80.628304,28.060188,-80.66135
42.013332,-111.809158,41.97197,-111.86389
40.868,-73.878197,40.877747,-73.86792
35.928902,-81.189697,35.905716,-81.20044
43.2561,-79.861702,43.218727,-79.89212
35.913799,-81.191002,35.905716,-81.20044
44.087399,-103.273773,44.1253,-103.25464
27.517403,-99.515244,27.511143,-99.46033
27.501699,-99.503098,27.511143,-99.46033
41.771442,-72.679924,41.757412,-72.65808
32.5364,-93.749199,32.530052,-93.73761
41.760601,-72.670799,41.757412,-72.65808
32.382034,-112.857452,32.385815,-112.84732
40.540298,-121.576401,40.56759,-121.65259
32.222198,-110.973602,32.207157,-111.002625
41.15778,-108.619446,41.122406,-108.62207
47.663963,-117.257652,47.703583,-117.329315
50.450001,-104.616898,50.406025,-104.59688
42.278099,-85.541901,42.22533,-85.48157
29.962475,-96.745872,29.997684,-96.69049
33.991508,-81.024139,34.018234,-81.07013
29.5467,-82.296898,29.50866,-82.35632
32.322575,-111.037712,32.313667,-111.02219
49.215,-122.58194,49.234566,-122.5932
33.814701,-80.781097,33.85463,-80.708374
39.7575,-121.842201,39.748478,-121.79578
39.761681,-121.840469,39.748478,-121.79578
27.307199,-82.570297,27.262135,-82.523254
39.708454,-121.61731,39.673088,-121.62201
27.3503,-82.479698,27.367142,-82.50424
42.9533,-82.456398,43.003986,-82.50345
37.3419,-77.260803,37.379147,-77.25455
45.624802,-122.611397,45.66769,-122.55496
34.103661,-117.629097,34.11004,-117.61505
35.101898,-115.776703,35.11603,-115.72992
45.6166,-122.516602,45.564106,-122.51222
45.6483,-122.586899,45.66769,-122.55496
35.8894,-78.874702,35.883484,-78.89136
36.569271,-121.755295,36.58886,-121.817215
45.678101,-89.632202,45.69167,-89.662506
35.131401,-81.404999,35.15877,-81.36084
35.130299,-81.816399,35.10695,-81.77469
36.617973,-121.687897,36.618027,-121.68713
36.609013,-121.829124,36.58886,-121.817215
36.572723,-121.804916,36.58886,-121.817215
36.613171,-121.827591,36.58886,-121.817215
46.394402,-94.143303,46.405155,-94.112366
43.362576,-124.218857,43.381912,-124.28447
45.863899,-122.410889,45.801098,-122.449356
45.649872,-122.590103,45.66769,-122.55496
45.64336,-122.587372,45.66769,-122.55496
25.794701,-80.215599,25.816841,-80.15662
37.981781,-120.378548,38.03346,-120.33145
34.093899,-80.962196,34.10574,-80.91876
21.017675,-101.257515,24.58191,-101.458984
37.517059,-122.251808,37.498657,-122.28082
37.046902,-95.613297,37.006958,-95.57385
21.298874,-100.515572,24.614777,-100.64923
35.259998,-79.839996,35.264675,-79.855225
20.914812,-100.743843,24.606049,-100.88068
39.595825,-110.77018,39.576027,-110.78085
21.034389,-101.866585,24.554413,-102.03699
39.792511,-105.49131,39.745125,-105.5517
20.450916,-101.528687,24.565811,-101.80585
21.133894,-101.680252,24.560196,-101.92142
21.108683,-101.688629,24.560196,-101.92142
20.565228,-101.18824,24.587006,-101.34335
39.595798,-110.769997,39.576027,-110.78085
20.558153,-101.204849,24.58191,-101.458984
36.542107,-121.922951,36.559544,-121.947205
34.546665,-112.476112,34.518852,-112.50426
46.474438,-117.614761,46.455772,-117.55736
43.682556,-114.371094,43.729614,-114.39499
44.292099,-121.555496,44.3017,-121.53305
45.237801,-86.993599,45.184174,-86.95264
34.612049,-112.463211,34.625473,-112.52658
36.427975,-121.32782,36.466835,-121.35504
36.511944,-121.442795,36.542553,-121.520905
36.326973,-121.245819,36.362286,-121.31938
43.099998,-105.5,43.121895,-105.54074
37.748707,-119.587097,37.748615,-119.52844
37.730598,-119.574402,37.748615,-119.52844
35.432499,-79.288696,35.394722,-79.283325
37.747799,-119.591698,37.748615,-119.52844
40.508762,-74.268082,40.51167,-74.28787
43.425419,-105.389,43.45527,-105.434296
36.636753,-121.807495,36.58886,-121.817215
28.4692,-80.800301,28.51815,-80.81354
36.606911,-121.89888,36.559544,-121.947205
36.620125,-121.816643,36.58886,-121.817215
36.577938,-121.715515,36.618027,-121.68713
45.0061,-65.0,44.973667,-64.98651
36.598671,-121.838387,36.58886,-121.817215
36.62566,-121.64325,36.618027,-121.68713
36.596825,-121.70665,36.618027,-121.68713
47.592674,-122.627396,47.57347,-122.54129
54.7831,-127.177498,50.385334,-124.68332
42.428299,-103.729401,42.475204,-103.68927
45.598385,-121.184227,45.589684,-121.2426
35.507225,-82.963623,35.477253,-82.910706
45.602421,-121.203384,45.589684,-121.2426
41.976768,-91.68766,41.998993,-91.67346
44.815144,-106.955933,44.86235,-106.99695
43.778099,-91.224998,43.823086,-91.224915
44.933998,-106.847198,44.98143,-106.86203
44.803532,-106.961761,44.755028,-106.980255
35.302799,-82.911903,35.263237,-82.95166
31.349199,-109.53968,31.29874,-109.56543
44.817398,-68.772758,44.863255,-68.74878
36.19347,-116.007584,36.176125,-116.004715
36.212788,-115.994804,36.176125,-116.004715
36.159637,-115.996262,36.176125,-116.004715
40.641819,-74.018707,40.667747,-73.93994
36.349377,-116.031967,36.388206,-116.06064
42.983299,-81.216698,42.948887,-81.165436
42.974461,-81.200859,42.948887,-81.165436
35.534,-82.852997,35.584274,-82.89014
40.4231,-80.580803,40.448277,-80.58588
33.189941,-87.4842,33.243313,-87.49304
41.849434,-93.697617,41.85423,-93.72473
33.460899,-112.1175,33.47124,-112.15677
47.298599,-101.766899,47.31699,-101.83252
39.150478,-123.206528,39.105236,-123.16432
39.145733,-123.202995,39.105236,-123.16432
39.445736,-123.804314,39.42769,-123.72807
41.46307,-82.114258,41.419464,-82.111176
35.111,-98.254997,35.058044,-98.25653
49.156109,-121.940559,49.146286,-121.875275
33.089401,-87.459702,33.13594,-87.50653
40.540558,-86.553055,40.568634,-86.47885
41.206402,-111.975197,41.18775,-111.98401
39.0284,-76.8172,39.073555,-76.77234
41.219601,-111.970299,41.18775,-111.98401
27.829166,-97.54361,27.85875,-97.54236
43.5714,-83.8908,43.59574,-83.88345
40.33733,-76.383446,40.3431,-76.39523
36.3144,-119.6436,36.275276,-119.62094
30.657499,-81.464165,30.689476,-81.49942
41.984402,-87.791901,41.980206,-87.7251
42.589832,-112.458885,42.559162,-112.4429
37.131401,-86.148102,37.15156,-86.15512
30.62673,-81.535973,30.583622,-81.5206
40.496407,-112.036308,40.527905,-111.98424
32.803101,-83.544701,32.821392,-83.53323
38.2383,-82.988297,38.22269,-82.92337
40.795502,-111.930901,40.759712,-111.889984
38.523102,-78.4347,38.58364,-78.4765
41.605244,-75.957741,41.610775,-76.00406
30.3008,-89.395798,30.256702,-89.351746
40.733501,-111.871696,40.759712,-111.889984
39.42276,-77.375191,39.403404,-77.395294
39.43734,-123.787659,39.42769,-123.72807
42.876701,-112.460297,42.87939,-112.51787
32.791,-79.959,32.761356,-80.03055
44.457199,-95.834999,44.49077,-95.864136
32.941002,-79.656998,32.91248,-79.60388
53.6553,-118.176399,51.633003,-117.36093
34.880299,-101.664902,34.85782,-101.684845
54.764999,-101.875298,52.967487,-101.627045
34.1264,-78.974503,34.121372,-78.92096
33.800499,-78.994102,33.803417,-78.99808
47.9464,-91.4953,47.935143,-91.47748
37.9604,-122.357101,37.94576,-122.29965
38.00631,-121.641914,37.9884,-121.599915
32.535683,-86.255196,32.587234,-86.286804
32.538364,-86.232346,32.587234,-86.286804
35.36639,-120.842598,35.344883,-120.84024
32.498299,-86.136703,32.467407,-86.17493
30.1408,-97.459198,30.104485,-97.4339
35.263165,-79.836639,35.264675,-79.855225
42.662182,-88.48703,42.690662,-88.51459
37.72081,-122.099136,37.766735,-122.092255
37.689613,-121.631912,37.645737,-121.62204
37.69875,-121.913307,37.6918,-121.92294
42.9953,-71.462799,42.966305,-71.435455
34.252392,-119.143181,34.253468,-119.135284
34.346901,-98.307503,34.300617,-98.243866
38.445,-76.111397,38.398697,-76.11484
34.772701,-86.756104,34.808598,-86.762146
44.2089,-106.228897,44.156128,-106.282135
43.874828,-106.509743,43.918697,-106.5502
32.88229,-79.977539,32.86738,-80.006714
27.449699,-80.408096,27.478733,-80.41455
41.764835,-72.668228,41.757412,-72.65808
39.109699,-90.328598,39.105907,-90.35062
34.6917,-86.591698,34.688828,-86.64618
42.312077,-83.10347,42.30557,-83.10034
34.194099,-116.913002,34.229786,-116.97775
30.368099,-87.270798,30.402416,-87.2121
45.051701,-72.861702,45.040974,-72.8114
45.645302,-89.412498,45.673916,-89.35498
30.525,-87.204399,30.509151,-87.1987
39.788189,-83.476059,39.823135,-83.45581
43.618889,-116.213608,43.57611,-116.182846
34.181976,-118.363037,34.196964,-118.31087
49.822201,-74.976402,49.843216,-74.89819
34.5961,-120.630302,34.61276,-120.60156
31.2339,-94.75,31.264084,-94.79779
36.918243,-95.632126,36.89852,-95.57599
35.115799,-87.470001,35.09415,-87.52136
33.793713,-118.171021,33.77629,-118.19002
42.921108,-78.766113,42.945107,-78.757324
40.515251,-74.806755,40.512436,-74.87628
42.702225,-73.110413,42.73615,-73.056854
40.272202,-76.681396,40.285744,-76.70441
44.798859,-68.769676,44.76045,-68.79529
36.8414,-119.874397,36.8786,-119.95274
36.783901,-87.851898,36.75544,-87.84845
41.598,-78.767403,41.627716,-78.8201
47.867901,-104.676865,47.83465,-104.59512
39.521919,-119.795441,39.48482,-119.80786
47.803421,-104.485619,47.843506,-104.43594
38.890301,-90.148102,38.873272,-90.092926
47.494316,-111.303314,47.5066,-111.2764
42.878101,-78.809402,42.838997,-78.78674
40.98497,-96.671425,41.03017,-96.64053
40.087807,-82.959587,40.095757,-82.97177
42.9925,-78.776398,42.945107,-78.757324
40.55476,-96.78035,40.59659,-96.785675
40.812557,-96.675735,40.81322,-96.64166
35.587143,-83.074158,35.600956,-83.02179
35.379166,-82.792503,35.353462,-82.80002
37.706402,-85.8517,37.663742,-85.80136
37.921398,-83.0662,37.917606,-83.122925
33.95507,-118.430458,33.96149,-118.377075
47.287498,-122.214401,47.29359,-122.25748
36.632401,-120.382202,36.664135,-120.442535
36.199402,-120.099098,36.16726,-120.14145
31.7864,-106.324203,31.741776,-106.32187
38.771702,-77.108902,38.803345,-77.13623
43.152912,-123.38221,43.125256,-123.40054
43.460602,-113.562202,43.511234,-113.577484
41.550301,-73.044197,41.500484,-73.052246
39.063599,-108.561096,39.049896,-108.56064
39.063599,-108.561096,39.049896,-108.56064
41.18222,-104.778336,41.217834,-104.72299
27.633101,-82.545799,27.59415,-82.58469
36.71088,-119.777435,36.695526,-119.75421
27.1889,-81.340302,27.191406,-81.3241
33.62999,-117.675873,33.66442,-117.624756
40.136398,-111.660202,40.134808,-111.61102
38.3228,-87.318604,38.351696,-87.36438
48.129101,-122.7789,48.08831,-122.76372
43.744362,-122.480507,43.78411,-122.42389
33.43549,-94.075668,33.403976,-94.08838
32.481819,-97.526756,32.470043,-97.575134
45.815601,-70.859703,45.78396,-70.91388
41.752499,-86.110603,41.7407,-86.14993
33.900002,-86.050003,33.87381,-86.10306
33.991341,-85.992653,33.968105,-85.95804
44.289299,-88.25219,44.306374,-88.303375
33.006268,-110.786484,33.0026,-110.75935
31.775942,-106.413177,31.730682,-106.447784
31.7656,-106.455002,31.730682,-106.447784
33.002518,-110.765465,33.0026,-110.75935
44.299786,-120.844772,44.311295,-120.91054
45.6222,-76.017799,45.62394,-76.0838
40.0439,-76.112503,40.057938,-76.044525
43.945,-71.700798,43.917873,-71.678925
34.912701,-80.874496,34.870262,-80.88608
35.0159,-80.9664,34.99587,-80.99286
36.458099,-117.851898,36.504143,-117.88815
40.0467,-76.283302,40.10722,-76.32077
46.0588,-118.351402,46.09842,-118.39577
29.374701,-100.923599,29.390583,-100.871185
46.2001,-119.0084,46.20562,-119.073456
38.4431,-122.709702,38.406906,-122.75627
44.889702,-75.190002,44.923588,-75.2186
37.972198,-122.518898,38.02014,-122.46994
38.403767,-122.818291,38.406906,-122.75627
38.1269,-122.913902,38.137672,-122.94403
31.768057,-106.501114,31.730682,-106.447784
43.218472,-71.514526,43.20435,-71.49567
39.014999,-122.28611,38.974308,-122.24225
43.132462,-71.458244,43.100338,-71.53674
35.060799,-83.430603,35.098415,-83.384705
40.356693,-83.063972,40.326836,-83.068665
39.1306,-108.313904,39.184803,-108.30063
36.326099,-117.955101,36.37383,-117.98859
36.055,-112.153099,36.104393,-112.16211
33.153076,-96.115562,33.1157,-96.16217
36.267601,-117.992996,36.2683,-117.95781
32.482082,-97.026924,32.471546,-97.0639
44.7383,-93.237198,44.765587,-93.272766
36.057201,-117.861298,36.05724,-117.896515
38.182499,-85.574402,38.18862,-85.5795
44.232498,-79.781403,44.195232,-79.786316
26.008301,-80.160103,26.02488,-80.11319
41.842777,-111.851936,41.865025,-111.84018
42.575375,-121.86277,42.563942,-121.79518
35.23671,-101.787354,35.28463,-101.844666
41.7714,-88.152199,41.796795,-88.18872
40.514999,-78.388901,40.562435,-78.3757
31.5767,-84.100197,31.588364,-84.13202
33.075199,-94.847397,33.098106,-94.873535
36.542233,-117.990051,36.584896,-118.0504
36.543201,-117.941803,36.504143,-117.88815
36.3619,-118.010803,36.37383,-117.98859
43.6856,-74.986397,43.666054,-75.028015
36.366299,-117.897598,36.398563,-117.85747
43.052799,-76.0597,43.056343,-75.99567
44.706123,-93.285805,44.65769,-93.27899
38.076599,-78.503998,38.030304,-78.48102
40.48135,-86.109718,40.530277,-86.0535
47.536713,-116.23687,47.528572,-116.29379
43.020302,-88.214996,42.99348,-88.178406
47.127998,-118.381897,47.089962,-118.420166
34.106678,-117.274063,34.076855,-117.2041
36.607601,-118.047699,36.584896,-118.0504
34.0714,-116.390602,34.111584,-116.410965
38.193501,-85.712097,38.20214,-85.71649
35.345001,-76.783302,35.285625,-76.73291
35.340401,-76.7799,35.285625,-76.73291
33.633171,-97.153809,33.65881,-97.19473
33.483799,-112.142601,33.47124,-112.15677
38.398602,-85.443298,38.390224,-85.40741
39.923302,-77.308098,39.933346,-77.243835
39.934399,-77.253304,39.933346,-77.243835
41.523102,-74.214996,41.5112,-74.246155
31.757654,-106.482925,31.730682,-106.447784
42.097198,-77.210297,42.145046,-77.184204
36.609001,-118.0578,36.584896,-118.0504
38.2286,-85.654404,38.20214,-85.71649
37.360703,-118.330833,37.323597,-118.26962
38.060799,-85.896103,38.1078,-85.87042
32.7267,-103.123299,32.731102,-103.09625
36.581902,-82.485802,36.620564,-82.414276
26.226227,-98.291069,26.258575,-98.24072
36.540798,-82.425797,36.513527,-82.43582
29.2703,-94.864197,29.226238,-94.85425
47.3386,-116.885902,47.331905,-116.87982
47.3167,-116.570297,47.273254,-116.5365
33.553101,-86.815002,33.507023,-86.8082
52.945488,-66.910309,50.190792,-68.36566
40.107201,-74.882202,40.065052,-74.87537
39.741901,-105.178596,39.774963,-105.12996
39.257198,-76.344597,39.212433,-76.30066
49.842201,-99.9189,49.834057,-99.89044
39.5415,-105.298401,39.54903,-105.244995
39.632301,-81.670097,39.599743,-81.64496
44.516701,-87.993896,44.500423,-87.9729
36.206699,-95.976402,36.252365,-95.99182
31.653099,-97.070602,31.609673,-97.0632
34.1311,-80.868301,34.10574,-80.91876
35.755001,-118.417503,35.74648,-118.355606
39.475101,-91.788986,39.501972,-91.722565
38.191101,-85.779198,38.20214,-85.71649
48.234402,-78.983299,48.2501,-78.9516
36.0975,-78.4636,36.13682,-78.41699
38.231701,-85.815598,38.215504,-85.853546
39.800598,-105.099197,39.774963,-105.12996
27.426901,-97.298599,27.433826,-97.29971
41.1175,-78.5261,41.13756,-78.51117
39.638901,-105.138901,39.66687,-105.11737
39.9128,-105.188301,39.883045,-105.14259
44.373055,-110.830833,44.387165,-110.88905
44.5597,-110.400597,44.54258,-110.46274
44.456902,-110.831398,44.493946,-110.91211
32.7355,-116.345398,32.693542,-116.30827
30.0842,-84.161697,30.068886,-84.1315
44.529999,-87.908897,44.500423,-87.9729
38.494476,-121.211128,38.522095,-121.21364
40.644699,-111.849701,40.65267,-111.86664
31.712221,-106.395279,31.730682,-106.447784
31.735556,-106.459724,31.730682,-106.447784
41.855301,-87.752502,41.87238,-87.73993
38.137199,-85.5783,38.18862,-85.5795
42.916401,-112.5158,42.87939,-112.51787
42.060299,-87.863098,42.099003,-87.85553
47.130299,-119.272598,47.17078,-119.262085
47.241261,-119.845947,47.299927,-119.79968
43.482559,-110.745262,43.5321,-110.70729
49.861099,-119.474998,49.894833,-119.462524
33.847801,-84.2136,33.891937,-84.26178
27.811813,-97.465698,27.859318,-97.421814
27.798901,-97.433899,27.752789,-97.421265
27.817499,-97.419701,27.859318,-97.421814
27.8244,-97.432503,27.859318,-97.421814
27.845301,-97.525597,27.85875,-97.54236
27.8272,-97.5289,27.85875,-97.54236
46.713696,-92.511719,46.684097,-92.53055
46.705299,-92.523598,46.684097,-92.53055
27.804199,-97.431396,27.752789,-97.421265
43.017799,-87.933296,42.972134,-87.88385
38.759609,-94.579826,38.726505,-94.565216
30.315001,-90.811401,30.354446,-90.83899
31.8311,-104.808899,31.86338,-104.808136
28.195299,-82.757797,28.153816,-82.72803
38.893902,-77.465302,38.850098,-77.408325
27.765335,-97.43425,27.752789,-97.421265
33.939831,-115.410851,33.950695,-115.43654
27.8333,-97.555801,27.85875,-97.54236
33.741699,-117.958099,33.720722,-117.907166
27.807539,-97.41925,27.859318,-97.421814
31.667521,-106.287743,31.634686,-106.308914
31.893888,-106.425552,31.83778,-106.46094
40.805698,-111.920303,40.759712,-111.889984
31.7467,-106.402802,31.730682,-106.447784
38.650257,-90.350464,38.67294,-90.391266
31.7586,-106.501099,31.730682,-106.447784
31.703899,-106.356102,31.741776,-106.32187
48.947701,-122.147102,48.985462,-122.144714
31.801901,-106.420601,31.83778,-106.46094
29.721636,-95.385689,29.770493,-95.33334
31.6731,-106.2836,31.634686,-106.308914
27.172459,-80.240692,27.126205,-80.24466
29.6842,-95.253304,29.661335,-95.21234
43.0611,-87.912498,43.07986,-87.86899
38.7425,-77.077499,38.77973,-77.000336
45.549999,-94.133301,45.54384,-94.15149
42.651669,-111.614723,42.665997,-111.57178
36.796902,-108.472504,36.762226,-108.46854
37.714809,-122.500473,37.67731,-122.487915
44.021896,-121.260162,44.017704,-121.26785
44.063915,-121.312553,44.017704,-121.26785
38.87516,-77.012817,38.885635,-76.96991
32.710178,-117.142662,32.764965,-117.1149
42.209167,-104.548615,42.20831,-104.54321
53.493889,-114.449722,52.06455,-114.01195
43.075298,-87.884399,43.07986,-87.86899
43.158298,-79.235001,43.136333,-79.309204
42.060001,-104.169998,42.009865,-104.22827
36.308887,-79.859169,36.26315,-79.892395
46.558086,-120.496819,46.51342,-120.47545
39.866901,-88.925598,39.883045,-88.85742
32.987202,-79.936699,32.973408,-79.98279
39.800339,-75.21212,39.80082,-75.25171
32.3806,-111.127197,32.403526,-111.168
43.580311,-116.562675,43.636147,-116.50647
49.386398,-82.121399,49.39087,-82.10016
31.8794,-110.996399,31.887764,-110.944214
43.610001,-83.360001,43.65525,-83.41806
32.1731,-110.979698,32.207157,-111.002625
43.128899,-87.970802,43.090637,-88.01648
43.735828,-116.692963,43.71867,-116.684586
38.916611,-122.608398,38.884342,-122.6445
42.932571,-87.934341,42.972134,-87.88385
30.7008,-91.056099,30.690098,-91.062836
42.930569,-87.932106,42.972134,-87.88385
42.955002,-87.934097,42.972134,-87.88385
38.417358,-122.761673,38.406906,-122.75627
49.245281,-122.708893,49.204807,-122.75015
38.131611,-122.47467,38.12441,-122.5081
42.334999,-89.038101,42.288517,-89.006714
51.081001,-114.139999,51.089745,-114.06091
26.667801,-80.7136,26.661549,-80.703735
30.4622,-91.176903,30.482704,-91.2034
39.753899,-121.624397,39.77764,-121.659805
39.77919,-121.591347,39.77764,-121.659805
43.703758,-121.527298,43.751846,-121.47769
30.419701,-91.1819,30.375595,-91.211334
44.317886,-69.791893,44.304314,-69.791016
36.306965,-79.091972,36.35126,-79.048676
54.0163,-124.006104,50.813816,-122.44
36.489944,-79.058525,36.45755,-79.02222
31.1679,-92.396896,31.187737,-92.40985
47.355301,-68.321098,47.385227,-68.38806
35.196701,-90.191101,35.18036,-90.17078
25.674999,-100.458328,25.677399,-100.46188
42.2211,-88.241096,42.23877,-88.27771
43.608528,-72.98246,43.628605,-73.03406
43.381943,-124.263885,43.381912,-124.28447
43.181099,-87.900597,43.187565,-87.854095
33.342201,-81.788597,33.346745,-81.73718
40.693298,-92.006104,40.71199,-92.059845
53.201694,-105.752029,52.791256,-105.62445
30.5019,-91.211098,30.482704,-91.2034
27.5994,-99.533302,27.614597,-99.58368
33.032501,-115.622498,33.038776,-115.60736
33.2136,-115.544403,33.166386,-115.50729
53.682499,-112.868599,52.233467,-112.48894
45.560902,-122.671516,45.534153,-122.660126
40.712063,-112.111122,40.72399,-112.172424
38.4902,-90.7052,38.47185,-90.6879
40.814201,-79.565002,40.861023,-79.61041
31.8367,-102.341904,31.797005,-102.38776
30.7439,-95.586098,30.73965,-95.56262
32.202148,-110.967918,32.207157,-111.002625
38.308361,-122.897438,38.27233,-122.85033
43.586399,-119.051697,43.535072,-119.08115
43.589249,-119.048302,43.535072,-119.08115
42.323101,-83.068901,42.30557,-83.10034
38.75264,-90.448837,38.78118,-90.381134
32.255798,-107.722801,32.266014,-107.66823
41.312687,-122.318253,41.314255,-122.379425
31.9041,-96.351997,31.930447,-96.30194
42.307499,-83.150002,42.30557,-83.10034
43.629604,-72.309502,43.58975,-72.27411
38.710899,-90.475899,38.680748,-90.52991
43.4356,-89.680298,43.413307,-89.61786
40.712063,-112.111122,40.72399,-112.172424
54.518299,-128.597504,50.09108,-126.10745
34.822498,-109.891899,34.8558,-109.9041
54.521702,-128.607498,50.09108,-126.10745
38.587601,-76.1408,38.63473,-76.18683
32.205002,-110.877197,32.223625,-110.87674
32.425301,-111.066902,32.420197,-111.041824
35.951401,-87.137497,35.93283,-87.14365
42.32,-83.330002,42.33824,-83.390076
37.3232,-80.457199,37.342224,-80.46683
32.047501,-110.773903,32.026894,-110.71248
48.354122,-120.105118,48.364845,-120.043594
42.430801,-83.000801,42.41265,-83.07797
42.373001,-109.563004,42.3399,-109.573395
32.2953,-110.982201,32.313667,-111.02219
42.304199,-83.107201,42.30557,-83.10034
38.346256,-81.621162,38.386425,-81.62811
35.382801,-101.560799,35.40402,-101.586365
35.352798,-101.580597,35.40402,-101.586365
39.472469,-118.783623,39.458786,-118.78488
38.474998,-77.767799,38.47182,-77.79773
34.0131,-118.059196,34.01159,-118.1234
34.010284,-118.068481,34.01159,-118.1234
30.439699,-84.348297,30.417648,-84.32526
42.228298,-83.209198,42.214874,-83.26721
30.4844,-84.199203,30.508919,-84.18451
35.3358,-101.586899,35.29585,-101.57968
42.68,-114.252502,42.646267,-114.2594
37.7658,-122.397797,37.811573,-122.39397
42.2672,-83.132202,42.30557,-83.10034
53.698898,-113.223297,52.197292,-112.82817
32.380001,-104.262199,32.337402,-104.21634
42.923603,-86.196518,42.949844,-86.24985
36.158901,-98.935303,36.131645,-98.946045
53.800117,-112.927795,52.233467,-112.48894
40.246399,-77.186699,40.251198,-77.151825
39.845356,-89.597458,39.821346,-89.5737
39.831524,-89.640923,39.821346,-89.5737
34.966702,-78.962502,35.012646,-78.97113
39.831921,-89.644165,39.83012,-89.71454
33.044029,-97.486618,33.01006,-97.4505
39.843899,-89.604698,39.821346,-89.5737
35.686939,-81.995003,35.694733,-82.058044
31.9531,-84.079399,31.90813,-84.07831
42.894402,-85.852798,42.910725,-85.80942
27.638611,-82.547775,27.59415,-82.58469
34.528599,-86.970596,34.498047,-86.93689
42.190296,-121.731369,42.22173,-121.81781
48.520081,-122.613213,48.559258,-122.6342
30.488899,-87.870598,30.458286,-87.83118
48.410198,-122.337601,48.383278,-122.389694
42.499199,-79.32,42.47788,-79.33557
41.323071,-105.613609,41.375454,-105.611496
41.32,-105.620003,41.267494,-105.59784
42.290798,-79.602501,42.286022,-79.53589
